CODEACTE;CODEACTE_LABEL
K453;Stimulation cardiaque définitive ventriculaire par électrode endocavitaire
K454;Stimulation cardiaque définitive double par électrode endocavitaire
K455;Stimulation cardiaque définitive auriculaire par électrode épicardique
K456;Stimulation cardiaque définitive ventriculaire par électrode épicardique
K457;Stimulation cardiaque définitive double par électrode épicardique
K458;Cardiomyoplastie
K459;Ablation de fil d'acier de paroi ou d'électrode épicardique temporaire
K460;Échotomographie des veines des membres inférieurs
K461;Angioplastie coronarienne transluminale percutanée : un seul vaisseau
K462;Athérectomie endocoronaire percutanée
K465;Péricardectomie
K466;Anévrysmectomie et diverticulectomie sur le cœur (autre que séquelles d'infarctus)
K467;Exérèse des tumeurs du cœur et assimilés
K470;Traitement chirurgical des plaies du cœur
K475;Transplantation cardiaque orthotopique
K476;Transplantation cardiaque hétérotopique
K477;Transplantation bloc cœur et poumon
K478;Exérèse d'un greffon cardiaque
K479;Transplantation cardiaque itérative
K480;Implantation de cœur artificiel
K481;Prélèvement d'un greffon cardiaque à distance
K482;Remplacement de cœur artificiel
K483;Prélèvement local d'un greffon cardiaque
K485;Implantation de ballon intra-aortique
K486;Ablation de ballon intra-aortique
K487;Implantation d'une circulation d'assistance cardiaque en dehors de la salle d'opération
K488;Circulation extracorporelle prolongée d'assistance cardiaque
K489;Remplacement du système d'assistance cardiaque
K490;Ablation de système d'assistance cardiaque
K492;Stimulation cardiaque temporaire par électrode endocavitaire
K493;Stimulation cardiaque temporaire par voie transœsophagienne
K500;Défibrillateur cardiaque implantable
K501;Remplacement d'une sonde de défibrillation intracardiaque, par voie intraveineuse
K502;Repositionnement d'une sonde définitive de stimulation intracardiaque, par voie intraveineuse
K503;Repositionnement d'une sonde définitive de défibrillation intracardiaque, par voie intraveineuse
K504;Repositionnement d'un générateur de stimulation ou de défibrillation cardiaque implantable, à ciel ouvert
K505;Remplacement d'électrode endocavitaire de stimulation cardiaque
K506;Remplacement d'électrode épicardique de stimulation cardiaque
K507;Thrombo-endartériectomie de l'artère pulmonaire avec C.E.C., avec arrêt circulatoire
K508;Résection-anastomose de la trachée par voie cervico-thoracique
K509;Résection-anastomose de la trachée par voie cervicale
K510;Changement de boîtier extrathoracique de stimulation cardiaque
K511;Changement de boîtier intrathoracique (enfants et nourrissons) de stimulation cardiaque
K512;Changement de boîtier intrathoracique (adultes) de stimulation cardiaque
K513;Changement d'un générateur de défibrillation cardiaque implantable sous-cutané
K514;Changement d'un générateur de défibrillation cardiaque implantable autre que sous-cutané
K515;Ablation de boîtier extrathoracique de stimulation cardiaque
K516;Ablation de boîtier intrathoracique de stimulation cardiaque
K517;Ablation chirurgicale d'électrode endocavitaire de stimulation cardiaque
K518;Ablation chirurgicale d'électrode épicardique de stimulation cardiaque
K520;Mesure peropératoire du seuil des électrodes de stimulation cardiaque
K521;Photo-analyse d'un boîtier de stimulation cardiaque
K522;Réglage du stimulateur cardiaque
K523;Déplacement du boîtier de stimulation cardiaque
K524;Tilt-test ou test d'inclinaison
K525;Exploration électrophysiologique par cathétérisme endocavitaire simple : une sonde
K526;Exploration électrophysiologique par cathétérisme endocavitaire complexe : 2 sondes
K528;Exploration électrophysiologique d'une tachycardie par cathétérisme endocavitaire : 3 sondes ou plus
K529;Cartographie cardiaque endocavitaire par cathétérisme
K530;Cartographie cardiaque épicardique
K531;Cartographie cardiaque endocavitaire
K535;Cardioversion
K536;Choc électrique par cathétérisme endocavitaire sur le faisceau de His
K537;Choc électrique par cathétérisme endocavitaire sur des foyers de préexcitations ou sur un faisceau de Kent
K540;Section du faisceau de Kent ou de His
K541;Intervention de tous types pour tachycardie auriculaire autre que la section du faisceau de His ou de Kent
K542;Intervention de tous types pour tachycardie ventriculaire
K545;Massage cardiaque à thorax ouvert
K546;Massage cardiaque à thorax fermé
K551;Résection-anastomose de l'aorte descendante
K552;Suture latérale de l'aorte thoracique
K553;Résection-anastomose de l'aorte ascendante
K554;Angioplastie de l'aorte thoracique, quel que soit le procédé
K555;Pontage simple aorto-aortique ou aorto-iliaque ou aorto-fémoral à partir de l'aorte descendante thoracique
K556;Pontage simple aorto-aortique ou aorto-iliaque ou aorto-fémoral à partir de l'aorte ascendante thoracique
K557;Pontage aorto-aortique ou aorto-iliaque ou aorto-fémoral à partir de l'aorte descendante thoracique avec exclusion aortique
K558;Pontage aorto-aortique ou aorto-iliaque ou aorto-fémoral à partir de l'aorte ascendante thoracique avec exclusion aortique
K559;Remplacement prothétique isolé de l'aorte ascendante thoracique supracoronaire
K560;Remplacement prothétique isolé de l'aorte ascendante thoracique avec réimplantation directe ou indirecte des coronaires
K561;Remplacement prothétique isolé de la crosse aortique avec réimplantation directe ou indirecte des troncs supra-aortiques
K562;Remplacement prothétique isolé simple de l'aorte descendante thoracique
K563;Remplacement prothétique isolé de l'aorte descendante thoracique ou thoraco-abdominale avec réimplantation directe ou non d'artères rénales et/ou digestives et/ou intercostales et/ou lombaires
K564;Endartériectomie de l'aorte thoraco-abdominale et de ses branches rénales digestives, intercostales ou lombaires
K565;Autres procédés de restauration de l'aorte thoracique ou thoraco-abdominale
K570;Endartériectomie de la bifurcation carotidienne, quel que soit le procédé utilisé
K571;Endartériectomie et angioplastie d'élargissement de la bifurcation carotidienne
K572;Angioplastie d'élargissement isolée de la bifurcation carotidienne
K573;Résection-greffe ou pontage de la carotide interne
K574;Résection-anastomose de la carotide interne
K575;Réimplantation directe de la carotide interne dans la carotide primitive
K576;Dilatation chirurgicale isolée de la carotide interne
K577;Embolectomie ou thrombectomie de l'axe carotidien
K578;Suture latérale de l'axe carotidien
K579;Autres techniques de restauration de l'axe carotidien
K580;Ligature isolée de la carotide interne
K581;Ablation de chémodectome cervical sans rétablissement de la continuité carotidienne
K582;Utilisation d'un shunt ou d'un pontage temporaire
K583;Ablation de chémodectome cervical avec rétablissement de la continuité carotidienne
K584;Mise en place d'un cathéter intra-artériel
K585;Reconstruction de la carotide interne juxtacrânienne, quel que soit le procédé utilisé, par voie cervicale simple
K586;Reconstruction de la carotide interne juxtacrânienne, quel que soit le procédé utilisé, par voie cervicale simple avec dissection du nerf facial
K587;Reconstruction de la carotide interne juxtacrânienne, quel que soit le procédé utilisé, par voie intrapétreuse
K588;Chirurgie restauratrice isolée de la carotide externe, quel que soit le procédé utilisé
K589;Anastomose extra-intracrânienne du système carotidien
K590;Ligature isolée de la carotide externe
K591;Endartériectomie de la carotide primitive, quel que soit le procédé utilisé, avec ou sans angioplastie
K592;Résection-anastomose de la carotide primitive
K593;Résection-greffe de la carotide primitive, quel que soit le procédé utilisé
K594;Pontage aorto-carotidien
K595;Pontage sous-clavio-carotidien (direct ou croisé)
K596;Pontage croisé intercarotidien
K597;Réimplantation directe de la carotide primitive dans la sous-clavière
K598;Embolectomie ou thrombectomie de la carotide primitive
K599;Suture latérale de la carotide primitive
K600;Autres techniques de restauration de la carotide primitive
K601;Ligature isolée de la carotide primitive
K605;Endartériectomie de l'artère sous-clavière par voie cervicale, quel que soit le procédé utilisé, avec ou sans angioplastie d'élargissement
K606;Endartériectomie de l'artère sous-clavière par voie thoracique, quel que soit le procédé utilisé, avec ou sans angioplastie d'élargissement
K607;Angioplastie d'élargissement de l'artère sous-clavière par voie cervicale
K608;Angioplastie d'élargissement de l'artère sous-clavière par voie thoracique
K609;Résection-anastomose de l'artère sous-clavière
K610;Résection-greffe de l'artère sous-clavière
K611;Pontage carotido-sous-clavier (direct ou croisé)
K612;Pontage carotido-axillaire (direct ou croisé)
K613;Pontage croisé sous-clavio-sous-clavier
K614;Pontage croisé axillo-axillaire
K615;Pontage croisé sous-clavio-axillaire ou axillo-sous-clavier
K616;Réimplantation directe de l'artère sous-clavière dans la carotide primitive
K617;Embolectomie ou thrombectomie de l'artère sous-clavière
K618;Suture latérale de l'artère sous-clavière
K619;Autres techniques de restauration de l'artère sous-clavière
K620;Ligature isolée de l'artère sous-clavière
K625;Endartériectomie du tronc artériel brachio-céphalique par voie thoracique, quel que soit le procédé utilisé, avec ou sans angioplastie d'élargissement
K626;Endartériectomie du tronc artériel brachio-céphalique par voie cervicale, quel que soit le procédé utilisé, avec ou sans angioplastie d'élargissement
K627;Angioplastie d'élargissement du tronc artériel brachio-céphalique par voie thoracique
K628;Résection-anastomose du tronc brachio-céphalique
K629;Résection-greffe du tronc brachio-céphalique
K630;Pontage aorto-brachio-céphalique
K632;Suture latérale du tronc artériel brachio-céphalique
K633;Autres techniques de restauration du tronc artériel brachio-céphalique
K634;Ligature isolée du tronc artériel brachio-céphalique
K635;Pontages séquentiels à point de départ aortique pour lésions multiples des troncs supra-aortiques
K636;Pontages bifurqués à point de départ aortique pour lésions multiples des troncs supra-aortiques
K637;Endartériectomie par voie endo-aortique pour lésions multiples des troncs supra-aortiques
K640;Endartériectomie de l'artère vertébrale proximale, quel que soit le procédé, avec ou sans angioplastie d'élargissement
K641;Angioplastie d'élargissement isolée de l'artère vertébrale proximale
K642;Angioplastie de raccourcissement de l'artère vertébrale proximale
K643;Réimplantation de l'artère vertébrale proximale dans la sous-clavière
K644;Réimplantation de l'artère vertébrale proximale dans la carotide primitive
K645;Pontage sous-clavio-vertébral proximal
K646;Pontage carotido-vertébral proximal
K647;Pontage aorto-vertébral proximal
K648;Autres techniques de restauration de l'artère vertébrale proximale
K649;Ligature isolée de l'artère vertébrale proximale
K650;Décompression simple de l'artère vertébrale intratransversaire
K651;Pontage carotido ou sous-clavio vertébral distal
K652;Réimplantation directe de l'artère vertébrale distale dans l'axe carotidien
K653;Anastomose extra-intracrânienne du système vertébro-basilaire
K654;Autres techniques de restauration de l'artère vertébrale distale
K655;Ligature isolée de l'artère vertébrale distale
K660;Suture latérale de l'aorte abdominale ou des iliaques
K661;Angioplastie d'élargissement isolée de l'aorte abdominale ou des iliaques
K662;Résection-anastomose de l'aorte abdominale ou des iliaques primitives
K663;Résection-greffe de l'aorte abdominale ou des iliaques primitives
K664;Embolectomie ou thrombectomie de l'aorte abdominale ou des iliaques par voie fémorale rétrograde
K665;Embolectomie ou thrombectomie de l'aorte abdominale ou des iliaques par abord direct
K666;Endartériectomie isolée de l'aorte abdominale
K667;Endartériectomie aorto-iliaque primitive (uni ou bilatérale)
K668;Endartériectomie aorto-ilio-fémorale unilatérale
K669;Endartériectomie aorto-ilio-fémorale bilatérale
K670;Endartériectomie iliaque
K671;Endartériectomie ilio-fémorale
K672;Pontage ou mise à plat-greffe aorto-iliaque unilatéral
K673;Pontage bifurqué ou mise à plat-greffe aorto-biiliaque
K674;Pontage bifurqué ou mise à plat-greffe aorto-ilio-fémoral
K675;Pontage bifurqué ou mise à plat-greffe aorto-bifémoral
K676;Pontage bifurqué ou mise à plat-greffe ilio-fémoral homolatéral, y compris par le trou obturateur
K677;Pontage croisé ilio-fémoral ou fémoro-fémoral
K678;Pontage axillo-fémoral
K679;Pontage axillo-bifémoral
K680;Cure de fistule aorto ou ilio-digestive
K681;Cure de fistule aorto ou ilio-cave ou iliaque
K682;Ligature isolée de l'aorte abdominale ou des iliaques
K683;Ablation de prothèse de l'aorte abdominale avec pontage aorto-biiliaque ou aorto-bifémoral, par laparotomie
